Sygnatura czasowa,Czy studiujesz na Wydziale Zarządzania UŁ?,Do eksperymentu trzeba przygotować aparaturę. Czy potrafisz włączyć tryb prywatny (incognito) w swojej przeglądarce internetowej?,Czy udało Ci się włączyć tryb prywatny?,1. na Twojej liście wyszukiwania (wklej pełny adres),2. na Twojej liście wyszukiwania (wklej pełny adres),3. na Twojej liście wyszukiwania (wklej pełny adres),4. na Twojej liście wyszukiwania (wklej pełny adres),5. na Twojej liście wyszukiwania (wklej pełny adres),1. na Twojej liście wyszukiwania (wklej pełny adres)_1,2. na Twojej liście wyszukiwania (wklej pełny adres)_1,3. na Twojej liście wyszukiwania (wklej pełny adres)_1,4. na Twojej liście wyszukiwania (wklej pełny adres)_1,5. na Twojej liście wyszukiwania (wklej pełny adres)_1,Przerywanie ciąży:,Konkordat:,Związki osób tej samej płci:,Rodzaj studiów,Twój rok urodzenia,Twoja płeć,"Jeżeli chcesz coś dodać, o coś nas zapytać lub masz uwagi - wpisz je poniżej:","Prywatność konsumentów w Internecie to tak naprawdę kwestia prawa konsumentów. Prawa do kontroli i autonomii co do tego, jak są gromadzone, wykorzystywane i udostępniane informacje o konsumentach.",Kontrola konsumentów nad ich danymi osobowymi to podstawa prywatności konsumentów.,"Uważam, że prywatność konsumentów online nie zostaje naruszona, kiedy w wyniku zawarcia transakcji kontrola konsumentów zostanie utracona, lub zmniejszona wbrew ich woli",id
2019-06-06T10:16:13Z,Tak,Tak,NA,https://www.facebook.com/Pawel.Adamowicz/,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://mobile.twitter.com/adamowiczpawel,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl,https://mobile.twitter.com/adamowiczpawel,2,5,1,Licencjackie,1999,Mężczyzna,NA,6,7,7,auroral_clingfish
2019-06-06T10:16:17Z,Tak,Tak,NA,https://www.facebook.com/Pawel.Adamowicz/,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://mobile.twitter.com/adamowiczpawel,https://m.facebook.com/Pawel.Adamowicz/,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl,https://mobile.twitter.com/adamowiczpawel,2,5,2,Licencjackie,1999,Mężczyzna,NA,6,6,6,unpacifistic_wasp
2019-06-06T10:19:40Z,Tak,Tak,NA,https://www.google.com/url?sa=t&source=web&rct=j&url=https://bialystok.onet.pl/pawel-adamowicz-patronem-organizacji-ktorej-szefowal/x7rxct5&ved=2ahUKEwi0ir_qtNTiAhUolIsKHRMCASEQxfQBMAt6BAgIEAQ&usg=AOvVaw2kSxk0xUCoydGF1TDAVZzL,"https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.gdansk.pl/wiadomosci/budowanie-wspolnoty-wystawa-poswiecona-pawlowi-adamowiczowi-juz-otwarta,a,147782&ved=2ahUKEwi0ir_qtNTiAhUolIsKHRMCASEQxfQBMAx6BAgIEAg&usg=AOvVaw0pQv7n2_inVJhrVDlgdfDp","https://www.google.com/url?sa=t&source=web&rct=j&url=https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zakonczyla-sie-obserwacja-sadowo-psychiatryczna-stefana-w,nId,3028725&ved=2ahUKEwi0ir_qtNTiAhUolIsKHRMCASEQyM8BMA16BAgIEAw&usg=AOvVaw3QKOA0gxkjec4PihKOn2Ib&ampcf=1",https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwi0ir_qtNTiAhUolIsKHRMCASEQjjgwDnoECAIQAQ&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwi0ir_qtNTiAhUolIsKHRMCASEQFjAPegQIAxAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwi1pZjntNTiAhVhk4sKHccwAQMQFjAKegQIARAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwi1pZjntNTiAhVhk4sKHccwAQMQFjALegQIAhAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://bialystok.onet.pl/pawel-adamowicz-patronem-organizacji-ktorej-szefowal/x7rxct5&ved=2ahUKEwi1pZjntNTiAhVhk4sKHccwAQMQxfQBMA16BAgEEAM&usg=AOvVaw2kSxk0xUCoydGF1TDAVZzL,"https://www.google.com/url?sa=t&source=web&rct=j&url=https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zakonczyla-sie-obserwacja-sadowo-psychiatryczna-stefana-w,nId,3028725&ved=2ahUKEwi1pZjntNTiAhVhk4sKHccwAQMQyM8BMA56BAgEEAc&usg=AOvVaw3QKOA0gxkjec4PihKOn2Ib&ampcf=1",https://www.google.com/url?sa=t&source=web&rct=j&url=https://wmeritum.pl/donald-tusk-pawel-adamowicz/283850/amp&ved=2ahUKEwi1pZjntNTiAhVhk4sKHccwAQMQyM8BMA96BAgEEAs&usg=AOvVaw1twaEVbOTazY8-lXPiwbuX&ampcf=1,2,7,1,Licencjackie,1998,Mężczyzna,NA,6,6,2,prophetic_apisdorsatalaboriosa
2019-06-07T10:43:10Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",5,7,7,Magisterskie,1996,Kobieta,NA,5,6,1,superrational_turtledove
2019-06-07T10:43:53Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",5,7,1,Magisterskie,1996,Kobieta,NA,7,3,5,secure_sockeyesalmon
2019-06-07T10:44:09Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",1,7,1,Magisterskie,1996,Kobieta,NA,6,6,3,lexicostatistic_macaw
2019-06-07T10:44:14Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,4,5,7,Magisterskie,1996,Kobieta,NA,7,7,1,bioclimatic_whapuku
2019-06-07T10:44:34Z,Tak,Tak,NA,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwj9572k_NbiAhXOpYsKHapxBo8QFjAUegQIAhAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwj9572k_NbiAhXOpYsKHapxBo8QFjAVegQICRAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwj9572k_NbiAhXOpYsKHapxBo8QFjAWegQIBxAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html&ved=2ahUKEwj9572k_NbiAhXOpYsKHapxBo8QFjAXegQIAxAB&usg=AOvVaw20c_vHI1_sQea8Aiq1ti3x,https://www.google.com/url?sa=t&source=web&rct=j&url=http://adamowicz.pl/&ved=2ahUKEwj9572k_NbiAhXOpYsKHapxBo8QFjAYegQIBBAB&usg=AOvVaw262g4sGRqk11hBSilVk_Zi,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjO0ZqA-9biAhUkAhAIHat1DXEQFjAUegQIAxAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjO0ZqA-9biAhUkAhAIHat1DXEQFjAVegQIAhAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjO0ZqA-9biAhUkAhAIHat1DXEQFjAWegQIBxAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html&ved=2ahUKEwjO0ZqA-9biAhUkAhAIHat1DXEQFjAXegQICBAB&usg=AOvVaw20c_vHI1_sQea8Aiq1ti3x,https://www.google.com/url?sa=t&source=web&rct=j&url=http://adamowicz.pl/&ved=2ahUKEwjO0ZqA-9biAhUkAhAIHat1DXEQFjAZegQIARAB&usg=AOvVaw262g4sGRqk11hBSilVk_Zi,4,4,1,Magisterskie,1996,Kobieta,NA,4,7,4,malevolent_ethiopianwolf
2019-06-07T10:44:40Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html","http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",http://adamowicz.pl,7,1,1,Magisterskie,1996,Mężczyzna,NA,5,5,3,stomachachy_bass
2019-06-07T10:44:54Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?ssoSessionId=e951c9053bd4994b2a0d0acd49c4b0ac9584d878414f826b9cce05117caabfd4",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",2,7,1,Magisterskie,1996,Kobieta,NA,6,7,7,photophilic_whippoorwill
2019-06-07T10:45:11Z,Tak,Tak,NA,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.google.com/amp/s/www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c,5,6,1,Magisterskie,1995,Kobieta,NA,7,7,1,unconstitutional_colt
2019-06-07T10:45:11Z,Tak,Tak,NA,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html","https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118",https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.google.com/search?q=Paweł+Adamowicz&oq=Paweł+Adamowicz&aqs=chrome..69i57.4462j0j7&client=ms-android-huawei&sourceid=chrome-mobile&ie=UTF-8,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,4,4,2,Magisterskie,1996,Kobieta,NA,2,2,2,topaz_caudata
2019-06-07T10:45:53Z,Tak,Tak,NA,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c,https://m.trojmiasto.pl/wiadomosci/Pawel-Adamowicz-o1.html,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c,https://m.trojmiasto.pl/wiadomosci/Pawel-Adamowicz-o1.html,5,1,1,Magisterskie,1997,Kobieta,NA,4,1,5,spiniferous_avians
2019-06-07T10:45:55Z,Tak,Nie,Tak,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",7,2,7,Magisterskie,1996,Kobieta,NA,4,7,1,undestroyed_australianfreshwatercrocodile
2019-06-07T10:45:57Z,Tak,Tak,NA,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.google.pl/amp/s/www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html","http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true",https://www.google.pl/amp/s/www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",4,1,1,Magisterskie,1996,Kobieta,NA,6,7,2,weeping_nurseshark
2019-06-07T10:46:01Z,Tak,Tak,NA,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true","https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118",https://wiadomosci.wp.pl/zabojca-pawla-adamowicza-jest-niepoczytalny-to-oznacza-ze-moze-nie-trafic-do-wiezienia-6389058194700417a?amp=1,https://www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true",https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,4,1,7,Magisterskie,1996,Kobieta,NA,7,7,4,uninsured_tahr
2019-06-07T10:46:03Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c,3,4,1,Magisterskie,1996,Kobieta,NA,1,7,4,declaratory_flea
2019-06-07T10:46:13Z,Tak,Tak,NA,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html","https://www.google.pl/amp/s/fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118",https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html","http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true",https://www.google.pl/amp/s/www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",4,4,2,Magisterskie,1996,Kobieta,NA,7,7,4,influential_stag
2019-06-07T10:47:01Z,Tak,Tak,NA,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQqOcBMAB6BAgHEAQ&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQiJQBMAF6BAgHEAg&usg=AOvVaw3cOXc6JIh6lR0-z89BYlW1&ampcf=1,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQFjAUegQIAxAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQFjAVegQIBBAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQFjAWegQICBAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm","https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQqOcBMAB6BAgHEAQ&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQiJQBMAF6BAgHEAg&usg=AOvVaw3cOXc6JIh6lR0-z89BYlW1&ampcf=1,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQFjAUegQIAxAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQFjAVegQIBBAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjWhcGR_NbiAhUK_CoKHdfKBqIQFjAWegQICBAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",7,7,7,Magisterskie,1994,Mężczyzna,NA,7,7,5,darmstadtium_mite
